id_syndrome,nom_syndrome,description_synd,categorie_synd,organe_associe,id_syndrome_formule,id_formule,id_x,nom_link,nom_alternatif,description_form,indications,posologie,contre_indications,pharmacologie,toxicologie,composition,etudes_cliniques,remarques,categorie_form,date_creation,statut,id_y,plante_id,formule_id,role_formule,pourcentage_formule,id,nom_plant,nom_chinois,nom_latin,partie_utilisee,description,score_role
38,aversion pour l’humidité,,Humidité,Rate,85,12,12,Si Miao Tang,Décoction des 4 Merveilles,Clarifie la chaleur. Assèche et transforme l'Humidité Chaleur.,"douleurs chaudes des chevilles et pieds, inflammations génitales, humidité Chaleur du Foyer Inférieur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Humidité-Chaleur,,Validée,120,52,12,Conseiller,25.0,52,,薏苡仁,Coix lacryma-jobi,Graine,"Élimine l'humidité, renforce la Rate. Utilisée pour les œdèmes et les troubles digestifs.",4
38,aversion pour l’humidité,,Humidité,Rate,85,12,12,Si Miao Tang,Décoction des 4 Merveilles,Clarifie la chaleur. Assèche et transforme l'Humidité Chaleur.,"douleurs chaudes des chevilles et pieds, inflammations génitales, humidité Chaleur du Foyer Inférieur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Humidité-Chaleur,,Validée,121,53,12,Ambassadeur,25.0,53,,牛膝,Achyranthes bidentata,Racine,"Tonifie les Reins, active la circulation. Utilisé pour les douleurs lombaires et les troubles articulaires.",2
39,aversion pour le vent et les courants d’air,,Vent,Poumon,87,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,97,12,8,Empereur,12.6,12,,黄芪,Astragalus membranaceus,Racine,"Stimule les défenses immunitaires, tonifie le Qi. Indiquée en cas de fatigue, convalescence et faiblesse générale.",10
39,aversion pour le vent et les courants d’air,,Vent,Poumon,87,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,98,22,8,Empereur,9.4,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",10
39,aversion pour le vent et les courants d’air,,Vent,Poumon,87,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,99,11,8,Ministre,10.5,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",7
39,aversion pour le vent et les courants d’air,,Vent,Poumon,87,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,100,44,8,Ministre,10.5,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
39,aversion pour le vent et les courants d’air,,Vent,Poumon,87,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,101,18,8,Ministre,5.3,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",7
39,aversion pour le vent et les courants d’air,,Vent,Poumon,87,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,102,41,8,Conseiller,10.5,41,,龙眼肉,Dimocarpus longan,Fruit,"Nourrit le Sang, calme l'Esprit. Utilisée pour l'insomnie et la fatigue mentale.",4
39,aversion pour le vent et les courants d’air,,Vent,Poumon,87,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,103,40,8,Conseiller,10.5,40,,酸枣仁,Ziziphus jujuba,Fruit,"Calme l'Esprit, favorise le sommeil. Utilisé pour l'insomnie et l'agitation nerveuse.",4
39,aversion pour le vent et les courants d’air,,Vent,Poumon,87,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,104,17,8,Conseiller,10.5,17,,茯苓,Poria cocos,Sclérote,"Diurétique, élimine l'humidité, renforce la Rate. Utilisé pour les œdèmes et les troubles digestifs.",4
39,aversion pour le vent et les courants d’air,,Vent,Poumon,87,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,105,42,8,Conseiller,10.5,42,,远志,Polygala tenuifolia,Racine,"Calme l'Esprit, améliore la mémoire. Utilisée pour les troubles cognitifs et l'anxiété.",4
39,aversion pour le vent et les courants d’air,,Vent,Poumon,87,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,106,43,8,Ambassadeur,9.4,43,,木香,Aucklandia lappa,Racine,"Régule le Qi, soulage les douleurs abdominales. Utilisé pour les ballonnements et les indigestions.",2
40,avortement répété,,Vide de Qi,Rate,89,3,3,Ningxin,Bien-être féminin,"Nourrit le Rein, le Foie et le Sang. Tonifie le Yin.","aménorrhées, cycles menstruels irréguliers, ménopause, problèmes de fécondité",2 gélules matin et soir avant les repas,,Utilisé pour le bien-être féminin,,Thèse Faculté de Pharmacie de Nancy (2015) : atténue les troubles liés à la ménopause,,,Féminin,,Validée,60,13,3,Empereur,40.0,13,,枸杞子,Lycium chinensis,Fruit,"Riche en antioxydants, renforce le système immunitaire, améliore la vision et soutient le bien-être féminin.",10
40,avortement répété,,Vide de Qi,Rate,89,3,3,Ningxin,Bien-être féminin,"Nourrit le Rein, le Foie et le Sang. Tonifie le Yin.","aménorrhées, cycles menstruels irréguliers, ménopause, problèmes de fécondité",2 gélules matin et soir avant les repas,,Utilisé pour le bien-être féminin,,Thèse Faculté de Pharmacie de Nancy (2015) : atténue les troubles liés à la ménopause,,,Féminin,,Validée,61,31,3,Empereur,30.0,31,,桑葚,Morus alba,Fruit,"Nourrit le Sang, améliore la vision et soutient le bien-être féminin.",10
40,avortement répété,,Vide de Qi,Rate,89,3,3,Ningxin,Bien-être féminin,"Nourrit le Rein, le Foie et le Sang. Tonifie le Yin.","aménorrhées, cycles menstruels irréguliers, ménopause, problèmes de fécondité",2 gélules matin et soir avant les repas,,Utilisé pour le bien-être féminin,,Thèse Faculté de Pharmacie de Nancy (2015) : atténue les troubles liés à la ménopause,,,Féminin,,Validée,62,20,3,Ministre,20.0,20,,红花,Carthamus tinctorius,Fleur,"Active la circulation sanguine, disperse les stases. Utilisée pour les troubles gynécologiques et les douleurs.",7
40,avortement répété,,Vide de Qi,Rate,89,3,3,Ningxin,Bien-être féminin,"Nourrit le Rein, le Foie et le Sang. Tonifie le Yin.","aménorrhées, cycles menstruels irréguliers, ménopause, problèmes de fécondité",2 gélules matin et soir avant les repas,,Utilisé pour le bien-être féminin,,Thèse Faculté de Pharmacie de Nancy (2015) : atténue les troubles liés à la ménopause,,,Féminin,,Validée,63,32,3,Ambassadeur,10.0,32,,昆布,Laminaria japonica,Algue,"Élimine l'humidité, réduit les nodules. Utilisée pour les problèmes thyroïdiens et les kystes.",2
40,avortement répété,,Vide de Qi,Rate,90,13,13,Ba Zhen Tang,Décoction des 8 Trésors,Tonifie le Qi et le Sang.,"anémie, asthénies, convalescence, vide de Qi et de Sang",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Qi-Sang,,Validée,122,11,13,Empereur,14.3,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",10
40,avortement répété,,Vide de Qi,Rate,90,13,13,Ba Zhen Tang,Décoction des 8 Trésors,Tonifie le Qi et le Sang.,"anémie, asthénies, convalescence, vide de Qi et de Sang",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Qi-Sang,,Validée,123,22,13,Empereur,14.3,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",10
40,avortement répété,,Vide de Qi,Rate,90,13,13,Ba Zhen Tang,Décoction des 8 Trésors,Tonifie le Qi et le Sang.,"anémie, asthénies, convalescence, vide de Qi et de Sang",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Qi-Sang,,Validée,124,44,13,Ministre,14.3,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
40,avortement répété,,Vide de Qi,Rate,90,13,13,Ba Zhen Tang,Décoction des 8 Trésors,Tonifie le Qi et le Sang.,"anémie, asthénies, convalescence, vide de Qi et de Sang",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Qi-Sang,,Validée,125,17,13,Ministre,14.3,17,,茯苓,Poria cocos,Sclérote,"Diurétique, élimine l'humidité, renforce la Rate. Utilisé pour les œdèmes et les troubles digestifs.",7
40,avortement répété,,Vide de Qi,Rate,90,13,13,Ba Zhen Tang,Décoction des 8 Trésors,Tonifie le Qi et le Sang.,"anémie, asthénies, convalescence, vide de Qi et de Sang",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Qi-Sang,,Validée,126,19,13,Ministre,14.3,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",7
40,avortement répété,,Vide de Qi,Rate,90,13,13,Ba Zhen Tang,Décoction des 8 Trésors,Tonifie le Qi et le Sang.,"anémie, asthénies, convalescence, vide de Qi et de Sang",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Qi-Sang,,Validée,127,33,13,Conseiller,14.3,33,,川芎,Ligusticum wallichii,Rhizome,"Active la circulation sanguine, soulage les douleurs. Utilisé pour les maux de tête et les règles douloureuses.",4
40,avortement répété,,Vide de Qi,Rate,90,13,13,Ba Zhen Tang,Décoction des 8 Trésors,Tonifie le Qi et le Sang.,"anémie, asthénies, convalescence, vide de Qi et de Sang",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Qi-Sang,,Validée,128,18,13,Ambassadeur,14.3,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",2
41,baisse de l’acuité visuelle,,Vide de Sang,Foie,91,11,11,Si Wu Tang,Décoction des 4 Ingrédients,Nourrit le Sang. Harmonise le Foie.,"aménorrhées, anémie, cycles menstruels irréguliers, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Ne pas utiliser pendant plus de six semaines sans avis médical,,,,,,Sang,,Validée,115,11,11,Empereur,33.3,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",10
41,baisse de l’acuité visuelle,,Vide de Sang,Foie,91,11,11,Si Wu Tang,Décoction des 4 Ingrédients,Nourrit le Sang. Harmonise le Foie.,"aménorrhées, anémie, cycles menstruels irréguliers, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Ne pas utiliser pendant plus de six semaines sans avis médical,,,,,,Sang,,Validée,116,33,11,Conseiller,33.3,33,,川芎,Ligusticum wallichii,Rhizome,"Active la circulation sanguine, soulage les douleurs. Utilisé pour les maux de tête et les règles douloureuses.",4
41,baisse de l’acuité visuelle,,Vide de Sang,Foie,91,11,11,Si Wu Tang,Décoction des 4 Ingrédients,Nourrit le Sang. Harmonise le Foie.,"aménorrhées, anémie, cycles menstruels irréguliers, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Ne pas utiliser pendant plus de six semaines sans avis médical,,,,,,Sang,,Validée,117,19,11,Conseiller,33.3,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",4
42,ballonnements,,Vide de Qi,Rate,93,10,10,Si Jun Zi Tang,Décoction des 4 Gentilshommes,Tonifie le Qi de la Rate.,"asthénies, ballonnements, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,111,22,10,Empereur,29.3,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",10
42,ballonnements,,Vide de Qi,Rate,93,10,10,Si Jun Zi Tang,Décoction des 4 Gentilshommes,Tonifie le Qi de la Rate.,"asthénies, ballonnements, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,112,44,10,Ministre,26.7,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
42,ballonnements,,Vide de Qi,Rate,93,10,10,Si Jun Zi Tang,Décoction des 4 Gentilshommes,Tonifie le Qi de la Rate.,"asthénies, ballonnements, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,113,17,10,Conseiller,26.7,17,,茯苓,Poria cocos,Sclérote,"Diurétique, élimine l'humidité, renforce la Rate. Utilisé pour les œdèmes et les troubles digestifs.",4
42,ballonnements,,Vide de Qi,Rate,93,10,10,Si Jun Zi Tang,Décoction des 4 Gentilshommes,Tonifie le Qi de la Rate.,"asthénies, ballonnements, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,114,18,10,Ambassadeur,17.3,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",2
42,ballonnements,,Vide de Qi,Rate,94,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,180,12,19,Empereur,16.9,12,,黄芪,Astragalus membranaceus,Racine,"Stimule les défenses immunitaires, tonifie le Qi. Indiquée en cas de fatigue, convalescence et faiblesse générale.",10
42,ballonnements,,Vide de Qi,Rate,94,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,181,44,19,Ministre,11.2,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
42,ballonnements,,Vide de Qi,Rate,94,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,182,22,19,Ministre,16.9,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",7
42,ballonnements,,Vide de Qi,Rate,94,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,183,18,19,Ministre,16.9,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",7
42,ballonnements,,Vide de Qi,Rate,94,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,184,11,19,Conseiller,11.2,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",4
42,ballonnements,,Vide de Qi,Rate,94,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,185,28,19,Conseiller,6.7,28,,黄连,Coptis chinensis,Rhizome,"Antibactérien, traite les infections digestives et les inflammations buccales.",4
42,ballonnements,,Vide de Qi,Rate,94,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,186,23,19,Ambassadeur,13.5,23,,柴胡,Bupleurum chinense,Racine,"Harmonise le Foie, soulage les douleurs hypocondriaques et les syndromes grippaux.",2
42,ballonnements,,Vide de Qi,Rate,94,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,187,58,19,Ambassadeur,6.7,58,,生姜,Zingiber officinale,Rhizome,"Réchauffe le corps, soulage les nausées. Utilisé pour les troubles digestifs et les frilosités.",2
43,beng Lou (ou métrorragies internes et métrorragies gouttes à gouttes),,Stases de Sang,Foie,95,11,11,Si Wu Tang,Décoction des 4 Ingrédients,Nourrit le Sang. Harmonise le Foie.,"aménorrhées, anémie, cycles menstruels irréguliers, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Ne pas utiliser pendant plus de six semaines sans avis médical,,,,,,Sang,,Validée,115,11,11,Empereur,33.3,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",10
43,beng Lou (ou métrorragies internes et métrorragies gouttes à gouttes),,Stases de Sang,Foie,95,11,11,Si Wu Tang,Décoction des 4 Ingrédients,Nourrit le Sang. Harmonise le Foie.,"aménorrhées, anémie, cycles menstruels irréguliers, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Ne pas utiliser pendant plus de six semaines sans avis médical,,,,,,Sang,,Validée,116,33,11,Conseiller,33.3,33,,川芎,Ligusticum wallichii,Rhizome,"Active la circulation sanguine, soulage les douleurs. Utilisé pour les maux de tête et les règles douloureuses.",4
43,beng Lou (ou métrorragies internes et métrorragies gouttes à gouttes),,Stases de Sang,Foie,95,11,11,Si Wu Tang,Décoction des 4 Ingrédients,Nourrit le Sang. Harmonise le Foie.,"aménorrhées, anémie, cycles menstruels irréguliers, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Ne pas utiliser pendant plus de six semaines sans avis médical,,,,,,Sang,,Validée,117,19,11,Conseiller,33.3,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",4
43,beng Lou (ou métrorragies internes et métrorragies gouttes à gouttes),,Stases de Sang,Foie,96,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,171,34,18,Empereur,11.1,34,,肉桂,Cinnamomum cassia,Écorce,"Réchauffe le corps, tonifie le Yang. Utile en cas de frilosité et de douleurs articulaires.",10
43,beng Lou (ou métrorragies internes et métrorragies gouttes à gouttes),,Stases de Sang,Foie,96,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,172,37,18,Empereur,5.6,37,,地黄,Rehmannia glutinosa,Racine,Nourrit le Yin et le Sang. Utilisée pour les bouffées de chaleur et les troubles hormonaux.,10
43,beng Lou (ou métrorragies internes et métrorragies gouttes à gouttes),,Stases de Sang,Foie,96,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,173,11,18,Ministre,11.1,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",7
43,beng Lou (ou métrorragies internes et métrorragies gouttes à gouttes),,Stases de Sang,Foie,96,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,174,29,18,Ministre,11.1,29,,牡丹皮,Paeonia suffruticosa,Racine,"Rafraîchit le Sang, réduit les inflammations. Utilisée pour les fièvres et les troubles cutanés.",7
43,beng Lou (ou métrorragies internes et métrorragies gouttes à gouttes),,Stases de Sang,Foie,96,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,175,19,18,Ministre,11.1,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",7
43,beng Lou (ou métrorragies internes et métrorragies gouttes à gouttes),,Stases de Sang,Foie,96,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,176,22,18,Conseiller,16.7,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",4
43,beng Lou (ou métrorragies internes et métrorragies gouttes à gouttes),,Stases de Sang,Foie,96,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,177,24,18,Conseiller,11.1,24,,黄芩,Scutellaria baicalensis,Racine,"Antioxydante, anti-inflammatoire. Traite les allergies et les infections respiratoires.",4
43,beng Lou (ou métrorragies internes et métrorragies gouttes à gouttes),,Stases de Sang,Foie,96,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,178,35,18,Conseiller,16.7,35,,麦冬,Ophiopogon japonicus,Racine,"Nourrit le Yin, humidifie les poumons. Indiquée pour la toux sèche et la gorge sèche.",4
